Date,Open,High,Low,Close,Volume,SMA20,SMA50,Daily_Return
2025-01-13,240.0,240.39999389648438,226.1999969482422,227.14999389648438,69081908,271.18000106811525,271.84080017089843,-6.503397098261265
2025-01-14,233.9499969482422,237.60000610351562,230.0,233.60000610351562,85363264,268.1525016784668,271.67780029296875,2.839538798301988
2025-01-15,235.0,246.0,235.0,243.89999389648438,65921349,265.50750198364256,271.57600006103513,4.409241234524841
2025-01-16,250.0,262.0,241.0,241.89999389648438,69621318,263.00750198364256,271.51239990234376,-0.8200082206024306
2025-01-17,244.6999969482422,250.8000030517578,240.5,248.8000030517578,40007808,261.02250213623046,271.6510000610352,2.852422211397876
2025-01-20,251.0,254.35000610351562,228.25,239.75,102666319,258.9050018310547,271.34720001220705,-3.637460989047958
2025-01-21,223.0,227.0,207.8000030517578,214.5500030517578,308217731,255.93500137329102,270.53380004882814,-10.510947632217803
2025-01-22,207.14999389648438,218.1999969482422,203.85000610351562,216.4499969482422,178256196,253.01500091552734,269.88820007324216,0.8855716007731829
2025-01-23,219.64999389648438,223.4499969482422,216.4499969482422,221.9499969482422,75649874,250.4525001525879,269.1548001098633,2.541002576828477
2025-01-24,221.0,221.0,214.60000610351562,215.60000610351562,43901547,247.67000045776368,268.2470004272461,-2.861000645207201
2025-01-27,213.0,213.0,205.5,206.1999969482422,55203993,243.875,267.20300048828125,-4.359929911486282
2025-01-28,206.25,211.75,205.60000610351562,208.1999969482422,54426157,240.38250045776368,265.9738003540039,0.9699321191076526
2025-01-29,211.0,223.75,210.1999969482422,222.5,53638588,237.68250045776367,265.0080001831055,6.868397339752486
2025-01-30,223.0,224.8000030517578,217.0,218.8000030517578,44730687,234.3925003051758,263.95680053710936,-1.6629199767380642
2025-01-31,219.0,223.0,217.0,220.35000610351562,33200044,231.7675003051758,263.0276007080078,0.7084108912883025
2025-02-01,220.35000610351562,240.39999389648438,215.60000610351562,236.32000732421875,85297849,230.34100036621095,262.4700006103516,7.247561052120299
2025-02-03,233.99000549316406,240.19000244140625,230.0,238.1999969482422,70249177,229.62850036621094,261.7678005981445,0.7955270674328441
2025-02-04,242.0,242.0,229.33999633789062,234.5399932861328,64341167,228.85299987792968,260.8564007568359,-1.5365254865660871
2025-02-05,234.0,239.38999938964844,230.5,231.1199951171875,36437504,228.1414993286133,259.78440063476563,-1.4581727069348904
2025-02-06,233.47000122070312,234.64999389648438,226.66000366210938,229.0500030517578,41606913,227.44649963378907,258.6428005981445,-0.8956352151098468
2025-02-07,230.6999969482422,234.6999969482422,229.39999389648438,233.89999389648438,39271458,227.78399963378905,257.72560028076174,2.117437581361048
2025-02-10,233.35000610351562,234.88999938964844,224.75,227.25,38606975,227.46649932861328,256.6206002807617,-2.8430928046229154
2025-02-11,227.0,227.24000549316406,213.3699951171875,215.4499969482422,71258339,226.04399948120118,255.33260009765624,-5.192520594832917
2025-02-12,213.00999450683594,219.35000610351562,206.75,214.6999969482422,86778158,224.68399963378906,253.9016000366211,-0.34810861481709976
2025-02-13,218.00999450683594,220.44000244140625,216.47000122070312,217.8699951171875,25633804,223.13749923706055,252.27199981689452,1.4764779757819424
2025-02-14,218.5399932861328,219.72000122070312,213.44000244140625,215.99000549316406,32738152,221.94949951171876,250.5327996826172,-0.8628951513090288
2025-02-17,213.19000244140625,219.1300048828125,210.50999450683594,218.52999877929688,23560419,222.14849929809571,248.99739990234374,1.1759772311377592
2025-02-18,220.0,224.60000610351562,216.52000427246094,223.30999755859375,35519896,222.4914993286133,247.54659973144533,2.1873421525638648
2025-02-19,220.60000610351562,234.60000610351562,220.0,234.10000610351562,47896911,223.09899978637696,246.39260009765624,4.831851982843127
2025-02-20,231.5,236.64999389648438,230.11000061035156,233.92999267578125,27119319,224.01549911499023,245.37320007324217,-0.07262427308917241
2025-02-21,233.0,238.72999572753906,228.8699951171875,230.36000061035156,36768250,225.2234992980957,244.21540008544923,-1.5260942064738048
2025-02-24,219.97999572753906,227.8000030517578,219.97999572753906,222.69000244140625,43335473,225.9479995727539,242.78620025634766,-3.3295703024063372
2025-02-25,224.1999969482422,230.17999267578125,223.0500030517578,225.6300048828125,48478366,226.10449981689453,241.36280059814453,1.3202220167831014
2025-02-27,226.0,229.74000549316406,225.0500030517578,229.0399932861328,33845022,226.6164993286133,240.1056005859375,1.5113186763840991
2025-02-28,226.0,228.4600067138672,217.82000732421875,222.10000610351562,115467128,226.7039993286133,238.7776007080078,-3.030032913923142
2025-03-03,222.0500030517578,225.5800018310547,215.25,222.13999938964844,33262928,225.99499893188477,237.57840057373048,0.01800688205031431
2025-03-04,220.60000610351562,229.66000366210938,218.6999969482422,227.61000061035156,40794122,225.46549911499022,236.65160034179686,2.4624116483895175
2025-03-05,229.0,231.75,225.36000061035156,227.02000427246094,33095222,225.08949966430663,235.69500030517577,-0.25921371482294786
2025-03-06,231.44000244140625,231.44000244140625,224.5,225.42999267578125,31864115,224.80499954223632,234.73959991455078,-0.7003839162875725
2025-03-07,223.88999938964844,224.64999389648438,216.0,216.8300018310547,43864788,224.19399948120116,233.65119995117186,-3.814927527010692
2025-03-10,217.41000366210938,219.08999633789062,210.5500030517578,211.27999877929688,62786821,223.0629997253418,232.2347998046875,-2.559610296033732
2025-03-11,205.00999450683594,210.4199981689453,199.8000030517578,208.07000732421875,122391053,222.10400009155273,230.8352001953125,-1.519306831514744
2025-03-12,209.08999633789062,212.5,201.1999969482422,205.4600067138672,80010768,221.604500579834,229.41440032958985,-1.2543857925109814
2025-03-13,208.1999969482422,208.60000610351562,200.1999969482422,201.42999267578125,60780855,220.94100036621094,227.75100006103514,-1.9614591192427588
2025-03-17,200.0,207.1999969482422,199.1699981689453,203.69000244140625,48729369,220.23200073242188,226.36779998779298,1.1219827472578325
2025-03-18,203.69000244140625,203.69000244140625,203.69000244140625,203.69000244140625,0,219.61700057983398,225.14459991455078,0.0
2025-03-19,218.5,227.5,218.5,223.52999877929688,65519150,219.86700057983398,224.56619995117188,9.740289704988259
2025-03-20,226.0,228.0,221.8699951171875,224.47000122070312,61376776,219.92500076293945,224.05459991455078,0.42052630364588506
2025-03-21,220.0,228.85000610351562,220.0,227.52000427246094,113328549,219.59600067138672,223.69799987792967,1.3587575333770197
2025-03-24,228.8000030517578,230.1999969482422,222.1999969482422,222.8000030517578,41920679,219.03950119018555,223.295,-2.074543394896744
2025-03-25,223.8000030517578,225.10000610351562,209.0,209.80999755859375,84184995,218.01200103759766,222.9482000732422,-5.830343498759472
2025-03-26,202.35000610351562,206.89999389648438,199.9199981689453,203.2899932861328,114342130,217.042000579834,222.34199981689454,-3.107575591406264
2025-03-27,204.47000122070312,208.75,200.3699951171875,206.27999877929688,400414753,216.0745002746582,221.58959991455077,1.4708080042855842
2025-03-28,204.24000549316406,209.89999389648438,200.5,201.6999969482422,74842762,214.70750045776367,220.78559997558594,-2.220284011129414
2025-04-01,201.6999969482422,205.0,198.85000610351562,202.00999450683594,63369467,213.7029998779297,219.8497998046875,0.1536923962737191
2025-04-02,203.5,212.60000610351562,202.0,212.02999877929688,59441448,213.1974998474121,219.29539978027344,4.960152737453716
2025-04-03,208.14999389648438,214.0,208.0,210.89999389648438,44447473,212.36199951171875,219.22239959716796,-0.5329457573542307
2025-04-04,211.83999633789062,212.5800018310547,205.6699981689453,210.52999877929688,48296676,211.53749923706056,219.10399963378907,-0.17543628634200115
2025-04-07,196.0,211.0,194.8000030517578,209.6300048828125,64932923,210.74749984741212,218.85759979248047,-0.42748962224041787
2025-04-08,213.19000244140625,219.19000244140625,210.80999755859375,215.19000244140625,62002510,210.66549987792968,218.84939971923828,2.6522909073545486
2025-04-09,216.0,216.0,209.86000061035156,211.38999938964844,25358876,210.67099990844727,218.9531997680664,-1.7658827123218757
2025-04-11,211.38999938964844,211.38999938964844,211.38999938964844,211.38999938964844,0,210.83699951171874,219.01699981689453,0.0
2025-04-15,211.38999938964844,211.38999938964844,211.38999938964844,211.38999938964844,0,211.1334991455078,218.7947998046875,0.0
2025-04-16,220.50999450683594,222.63999938964844,218.39999389648438,222.0800018310547,26155875,212.16599960327147,218.86039978027344,5.057004812087507
2025-04-17,220.60000610351562,236.13999938964844,220.3800048828125,231.60000610351562,70125937,213.56149978637694,219.08539978027343,4.286745404344505
2025-04-21,229.0,235.3000030517578,227.10000610351562,234.24000549316406,66028533,215.08899993896483,219.04379974365236,1.1398960794795743
2025-04-22,236.0,243.4499969482422,235.0,237.47000122070312,59667380,215.78600006103517,219.02919982910157,1.378925739323944
2025-04-23,237.47999572753906,240.25,233.0500030517578,239.24000549316406,42294685,216.5245002746582,219.12320007324217,0.7453591036182816
2025-04-24,237.0,241.3699951171875,235.0,236.3800048828125,46103369,216.96750030517578,219.22840026855468,-1.195452493179816
2025-04-25,235.89999389648438,239.0,227.30999755859375,228.80999755859375,32437650,217.26800003051758,219.2236001586914,-3.202473630530489
2025-04-28,226.0,231.99000549316406,225.05999755859375,227.2100067138672,29327020,218.13800048828125,219.08980041503906,-0.6992661430000879
2025-04-29,228.3699951171875,234.24000549316406,226.60000610351562,231.11000061035156,32761971,219.52900085449218,219.16700042724608,1.7164710097455238
2025-04-30,232.0,234.75,226.10000610351562,232.52000427246094,45831746,220.84100112915038,219.50840057373046,0.6101006699777756
2025-05-02,220.0500030517578,239.5,220.0500030517578,234.10000610351562,91420800,222.46100158691405,219.89640075683593,0.6795122148730348
2025-05-05,234.5,240.97000122070312,232.92999267578125,239.89999389648438,37948115,224.3555015563965,220.33700073242187,2.477568407411357
2025-05-06,240.0,241.5,231.85000610351562,232.63999938964844,25327712,225.38600158691406,220.67000061035156,-3.0262587292805843
2025-05-07,228.60000610351562,237.6699981689453,228.60000610351562,236.89999389648438,31614852,226.68600158691407,221.0374005126953,1.8311530768622797
2025-05-08,235.25,236.4499969482422,226.60000610351562,229.80999755859375,49888442,227.6500015258789,221.1674005126953,-2.992822507622628
2025-05-09,222.0,229.0,222.0,227.13999938964844,24415321,228.5255012512207,221.02820037841798,-1.161828552852473
2025-05-12,232.0,240.0,232.0,239.5,31757003,229.7410011291504,221.13960052490233,5.441578164816563
