Date,Open,High,Low,Close,Volume,SMA20,SMA50,Daily_Return
2024-06-10,963.1513425924019,963.978266962873,946.2232043342757,951.3795166015625,2242074,,,
2024-06-11,958.3842394812071,1007.9038642874414,955.952039036498,992.3864135742188,8695834,,,4.310256449407035
2024-06-12,999.1479346764813,1005.9580958670707,987.5706369005219,999.0992431640625,4385975,,,0.6764330403987051
2024-06-13,1008.8767551693937,1008.8767551693937,986.014070746558,989.9542236328125,1996303,,,-0.9153264396726479
2024-06-14,996.2293020418364,999.8289111956898,987.1328961315954,990.5866088867188,1511522,,,0.06388025211767623
2024-06-18,991.364931756383,1010.4820515917689,991.0730795700197,1004.4015502929688,2486989,,,1.3946222654651175
2024-06-19,1007.7578853279495,1008.8767212587372,975.701531707972,987.1328735351562,2550530,,,-1.7193000899665578
2024-06-20,989.7596081530357,999.1479254597018,979.8849101457075,988.0570678710938,1694557,,,0.09362410681630351
2024-06-21,991.1703399784665,1017.6326934037594,980.8578335678244,984.8466186523438,5664314,,,-0.32492548488797235
2024-06-24,992.3377543267446,1009.8009055386791,980.2740166986588,982.8521728515625,4131226,,,-0.20251334197709525
2024-06-25,986.5004339500965,991.1702466135273,960.3299351752041,968.1129760742188,3163136,,,-1.4996351622829196
2024-06-26,972.8801660733027,975.5555865300043,961.2056040804231,963.5891723632812,3137677,,,-0.46728055740786756
2024-06-27,964.1242116074244,975.166377362778,956.6816548395277,964.367431640625,2402997,,,0.08076671050951667
2024-06-28,968.6967807608759,980.1767546967301,961.2055917025999,962.4216918945312,3777772,,,-0.20176331989805174
2024-07-01,963.1513874778738,972.1505292295609,962.2271394219919,965.924072265625,1815971,,,0.3639132825652869
2024-07-02,968.2104095843656,986.9869860079963,964.1729329078795,979.3012084960938,3155918,,,1.3849055649987063
2024-07-03,980.079488808669,982.6089534517364,973.9502963475811,977.014892578125,1904860,,,-0.233464014762097
2024-07-04,982.4144140310533,989.3218990786179,975.409664715452,978.76611328125,1498265,,,0.17924196615917154
2024-07-05,977.744496308271,1006.3957676265278,975.8473682454264,998.3695068359375,4670941,,,2.002868028294147
2024-07-08,1002.0666226531731,1023.2267673548299,999.9263336815201,1017.2435302734375,6083179,982.2903442382812,,1.8904847662381208
2024-07-09,1024.2968725281817,1026.3885886646217,995.4510108538374,1000.0235595703125,2638133,984.7225463867187,,-1.692807099839333
2024-07-10,1004.4500792432644,1009.1686430531889,966.7996643469504,994.1375732421875,2295822,984.8101043701172,,-0.5885847660083154
2024-07-11,1002.3098345813305,1013.5466484908906,999.0992823900873,1001.48291015625,2328069,984.9292877197265,,0.7388652347287472
